word,level,pos,definition_url,voice_url
girl,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/girl,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gir/girl_/girl__us_1.ogg
girlfriend,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/girlfriend,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gir/girlf/girlfriend__us_1.ogg
give,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/give_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/giv/give_/give__us_1.ogg
glad,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/glad,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gla/glad_/glad__us_1.ogg
glance,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/glance_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gla/glanc/glance__us_1.ogg
glance,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/glance_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gla/glanc/glance__us_1.ogg
glass,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/glass_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gla/glass/glass__us_1.ogg
glimpse,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/glimpse_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gli/glimp/glimpse__us_1.ogg
global,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/global,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/globa/global__us_2.ogg
globalization,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/globalization,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/globa/globalization__us_1.ogg
globe,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/globe,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/globe/globe__us_1.ogg
glorious,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/glorious,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/glori/glorious__us_1.ogg
glory,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/glory_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/glory/glory__us_1.ogg
glove,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/glove,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/glo/glove/glove__us_1.ogg
go,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/go_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/go_/go__u/go__us_1.ogg
go,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/go_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/go_/go__u/go__us_1.ogg
goal,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/goal,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goa/goal_/goal__us_1.ogg
god,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/god,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/god/god__/god__us_1.ogg
gold,A2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/gold_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gol/gold_/gold__us_1.ogg
gold,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/gold_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gol/gold_/gold__us_1.ogg
golden,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/golden,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gol/golde/golden__us_1.ogg
golf,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/golf,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gol/golf_/golf__us_1_rr.ogg
good,A1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/good_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/good_/good__us_1.ogg
good,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/good_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/good_/good__us_1.ogg
goodbye,A1,exclamation,https://www.oxfordlearnersdictionaries.com/definition/english/goodbye,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/goodb/goodbye__us_1_rr.ogg
goodbye,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/goodbye,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/goodb/goodbye__us_1_rr.ogg
goodness,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/goodness,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/goodn/goodness__us_1.ogg
goods,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/goods,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/goo/goods/goods__us_1.ogg
gorgeous,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/gorgeous,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gor/gorge/gorgeous__us_1.ogg
govern,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/govern,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gov/gover/govern__us_1.ogg
governance,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/governance,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gov/gover/governance__us_1.ogg
government,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/government,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gov/gover/government__us_1_rr.ogg
governor,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/governor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gov/gover/governor__us_1_rr.ogg
grab,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grab_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grab_/grab__us_1.ogg
grace,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grace_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grace/grace__us_1.ogg
grade,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grade_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grade/grade__us_1.ogg
grade,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grade_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grade/grade__us_1.ogg
gradually,B2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/gradually,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/gradu/gradually__us_1_rr.ogg
graduate,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/graduate_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/gradu/graduate__us_1.ogg
graduate,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/graduate_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/gradu/graduate__us_2.ogg
grain,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grain,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grain/grain__us_1.ogg
grand,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/grand_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grand__us_1.ogg
grandfather,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grandfather,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grandfather__us_1.ogg
grandmother,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grandmother,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grandmother__us_1.ogg
grandparent,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grandparent,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grand/grandparent__us_1.ogg
grant,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grant_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grant/grant__us_1.ogg
grant,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grant_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grant/grant__us_1.ogg
graphic,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/graphic_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/graph/graphic__us_1.ogg
graphics,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/graphics,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/graph/graphics__us_1.ogg
grasp,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grasp_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grasp/grasp__us_1.ogg
grasp,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grasp_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grasp/grasp__us_1.ogg
grass,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grass_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grass/grass__us_1.ogg
grateful,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/grateful,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grate/grateful__us_1.ogg
grave,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/grave1_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grave/grave__us_1.ogg
grave,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grave1_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/grave/grave__us_1.ogg
gravity,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/gravity,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gra/gravi/gravity__us_1.ogg
great,A1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/great_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/great/great__us_1.ogg
greatly,B2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/greatly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/great/greatly__us_1.ogg
green,A1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/green_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/green/green__us_1.ogg
green,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/green_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/green/green__us_1.ogg
greenhouse,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/greenhouse,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/green/greenhouse__us_1.ogg
greet,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/greet,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/greet/greet__us_1.ogg
grey,A1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/grey_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/grey_/grey__us_1.ogg
grey,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grey_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gre/grey_/grey__us_1.ogg
grid,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grid,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grid_/grid__us_1.ogg
grief,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grief,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grief/grief__us_1.ogg
grin,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grin_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grin_/grin__us_1.ogg
grin,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grin_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grin_/grin__us_1.ogg
grind,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grind_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grind/grind__us_1.ogg
grip,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grip_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grip_/grip__us_1.ogg
grip,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grip_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gri/grip_/grip__us_1.ogg
grocery,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grocery_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/groce/grocery__us_1_rr.ogg
gross,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/gross_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/gross/gross__us_1.ogg
ground,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ground_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/groun/ground__us_2.ogg
group,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/group_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/group/group__us_1.ogg
grow,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/grow,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/grow_/grow__us_1.ogg
growth,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/growth,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gro/growt/growth__us_1.ogg
guarantee,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guarantee_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gua/guara/guarantee__us_1.ogg
guarantee,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/guarantee_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gua/guara/guarantee__us_1.ogg
guard,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guard_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gua/guard/guard__us_1.ogg
guard,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/guard_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gua/guard/guard__us_1.ogg
guerrilla,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guerrilla_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gue/guerr/guerrilla__us_1.ogg
guess,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guess_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gue/guess/guess__us_1.ogg
guess,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/guess_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gue/guess/guess__us_1.ogg
guest,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guest_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gue/guest/guest__us_1.ogg
guidance,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guidance,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guida/guidance__us_1.ogg
guide,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guide_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guide/guide__us_1.ogg
guide,A2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/guide_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guide/guide__us_1.ogg
guideline,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guideline,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guide/guideline__us_1.ogg
guilt,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guilt_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guilt/guilt__us_1.ogg
guilty,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/guilty,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/g/gui/guilt/guilty__us_2.ogg
